date,net_buy,buy_amt,sell_amt,cumulative,当日资金流入,当日余额,holding_market_value,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2023/9/21,32.4438,134.4349,101.9911,2.83064892,47.44,792.56,4.57277E+12,中远海能,4.88,17655.41,-1.29,01138.HK
2023/9/22,-42.2759,138.6791,180.955,2.82642133,-17.48,857.48,4.672E+12,融创服务,37.04,18057.45,2.28,01516.HK
2023/9/25,60.3333,161.2532,100.9199,2.83245466,72.98,767.02,4.60025E+12,中广核矿业,7.63,17729.29,-1.82,01164.HK
2023/9/26,1.5874,123.6963,122.1089,2.8326134,16.67,823.33,4.5398E+12,中广核矿业,11.81,17466.9,-1.48,01164.HK
2023/9/27,36.8201,120.8785,84.0584,2.83629541,48.87,791.13,4.57302E+12,KLN,21.43,17611.87,0.83,00636.HK
2023/9/28,41.2891,128.7579,87.4688,2.84042432,53.49,786.51,4.54308E+12,联合能源集团,7.41,17373.03,-1.36,00467.HK
2023/10/9,20.4255,79.5799,59.1544,2.84246687,30.26,809.74,4.55611E+12,国泰君安国际,12.07,17517.4,0.18,01788.HK
2023/10/10,62.2643,164.5212,102.2569,2.8486933,73.1,766.9,4.56955E+12,美图公司,11.56,17664.73,0.84,01357.HK
2023/10/11,13.3317,132.3003,118.9686,2.85002647,28.53,811.47,4.63632E+12,丘钛科技,23.81,17893.1,1.29,01478.HK
2023/10/12,-54.8331,126.6176,181.4507,2.84454316,-32.42,872.42,4.71671E+12,海信家电,12.68,18238.21,1.93,00921.HK
2023/10/13,40.1703,138.9102,98.7399,2.84856019,53.51,786.49,4.63749E+12,联邦制药,4.3,17813.45,-2.33,03933.HK
2023/10/16,40.57,146.4645,105.8945,2.85261719,53.74,786.26,4.58481E+12,山东新华制药股份,10.93,17640.36,-0.97,00719.HK
2023/10/17,5.3336,97.8635,92.5299,2.85315055,19.4,820.6,4.61655E+12,至源控股,6.35,17773.34,0.75,00990.HK
2023/10/18,-43.2694,106.5075,149.7769,2.84882361,-24.04,864.04,4.59102E+12,FIT HON TENG,17.27,17732.52,-0.23,06088.HK
2023/10/19,17.9234,135.4004,117.477,2.85061595,33.31,806.69,4.49582E+12,舜宇光学科技,8.74,17295.89,-2.46,02382.HK
2023/10/20,18.6832,123.1124,104.4292,2.85248427,34.37,805.63,4.46383E+12,零跑汽车,6.98,17172.13,-0.72,09863.HK
2023/10/24,23.2515,158.7968,135.5453,2.85480942,42.07,797.93,4.42972E+12,东岳集团,13.67,16991.53,-1.05,00189.HK
2023/10/25,-0.512,143.0452,143.5572,2.85475822,14.99,825.01,4.44294E+12,中国联塑,10.96,17085.33,0.55,02128.HK
2023/10/26,22.2746,124.238,101.9634,2.85698568,38.2,801.8,4.4343E+12,南京熊猫电子股份,15.32,17044.61,-0.24,00553.HK
2023/10/27,24.1148,147.024,122.9092,2.85939716,41.91,798.09,4.52531E+12,云顶新耀,17.42,17398.73,2.08,01952.HK
2023/10/30,22.4711,176.193,153.7219,2.86164427,43.21,796.79,4.54075E+12,丘钛科技,11.51,17406.36,0.04,01478.HK
2023/10/31,19.3547,130.8427,111.488,2.86357974,35.28,804.72,4.47833E+12,民生银行,4,17112.48,-1.69,01988.HK
2023/11/1,22.345,113.7586,91.4136,2.86581424,37.89,802.11,4.48548E+12,H&H国际控股,20.36,17101.78,-0.06,01112.HK
2023/11/2,9.3989,113.8298,104.4309,2.86675413,24.88,815.12,4.50955E+12,美的置业,7.75,17230.59,0.75,03990.HK
2023/11/3,11.5826,138.4232,126.8406,2.86791239,30.37,809.63,4.60764E+12,香港宽频,18.15,17664.12,2.52,01310.HK
2023/11/6,8.3521,223.6283,215.2762,2.8687476,33.51,806.49,4.703E+12,美图公司,12.75,17966.59,1.71,01357.HK
2023/11/7,95.6722,207.4566,111.7844,2.87831482,111.47,728.53,4.65207E+12,零跑汽车,7.89,17670.16,-1.65,09863.HK
2023/11/8,-13.5828,162.8532,176.436,2.87695654,7.81,832.19,4.63569E+12,融创中国,30.11,17568.46,-0.58,01918.HK
2023/11/9,50.4054,139.7526,89.3472,2.88199708,64.86,775.14,4.62058E+12,德昌电机控股,9.86,17511.29,-0.33,00179.HK
2023/11/10,43.3119,156.1712,112.8593,2.88632827,60.89,779.11,4.55424E+12,融创中国,5.29,17203.26,-1.76,01918.HK
2023/11/13,-19.8826,120.8823,140.7649,2.88434001,1.58,838.42,4.61043E+12,中国软件国际,10.92,17426.21,1.3,00354.HK
2023/11/14,13.6314,144.5311,130.8997,2.88570315,31.04,808.96,4.6041E+12,南京熊猫电子股份,16.73,17396.86,-0.17,00553.HK
2023/11/15,-95.4603,154.6957,250.156,2.87615712,-64.93,904.93,4.74852E+12,南京熊猫电子股份,22.73,18079,3.92,00553.HK
2023/11/16,43.3933,186.7734,143.3801,2.88049645,61.1,778.9,4.69646E+12,南京熊猫电子股份,7.69,17832.82,-1.36,00553.HK
2023/11/17,37.3997,140.5513,103.1516,2.88423642,54.37,785.63,4.62253E+12,浙江世宝,19.81,17454.19,-2.12,01057.HK
2023/11/20,-61.0804,125.3411,186.4215,2.87812838,-35.08,875.08,4.70761E+12,南京熊猫电子股份,19.55,17778.07,1.86,00553.HK
2023/11/21,-24.362,140.792,165.154,2.87569218,-5.32,845.32,4.6998E+12,融创中国,12.02,17733.89,-0.25,01918.HK
2023/11/22,51.6299,158.944,107.3141,2.88085517,65.38,774.62,4.68183E+12,中国有色矿业,5.24,17734.6,0,01258.HK
2023/11/23,-57.5096,114.4448,171.9544,2.87510421,-31.19,871.19,4.74743E+12,龙光集团,18.92,17910.84,0.99,03380.HK
2023/11/24,87.2658,181.4535,94.1877,2.88383079,97.3,742.7,4.66984E+12,山东新华制药股份,4.91,17559.42,-1.96,00719.HK
2023/11/27,3.4773,114.7828,111.3055,2.88417852,20.37,819.63,4.65921E+12,药师帮,16.96,17525.06,-0.2,09885.HK
2023/11/28,-30.5331,128.1396,158.6727,2.88112521,-8.96,848.96,4.63122E+12,康哲药业,11.35,17354.14,-0.98,00867.HK
2023/11/29,-8.1789,198.5313,206.7102,2.88030732,12.71,827.29,4.55049E+12,南京熊猫电子股份,41.73,16993.44,-2.08,00553.HK
2023/11/30,17.2104,137.8031,120.5927,2.88202836,33.75,806.25,4.58398E+12,弘业期货,14.47,17042.88,0.29,03678.HK
2023/12/1,52.8902,169.9743,117.0841,2.88731738,67.1,772.9,4.52903E+12,博安生物,10.65,16830.3,-1.25,06955.HK
2023/12/4,-6.9499,136.0773,143.0272,2.88662239,10.25,829.75,4.47337E+12,太平洋航运,7.02,16646.05,-1.09,02343.HK
2023/12/5,45.6171,206.7761,161.159,2.8911841,61.42,778.58,4.40371E+12,东方甄选,8.63,16327.86,-1.91,01797.HK
2023/12/6,56.1048,161.9985,105.8937,2.89679458,69.72,770.28,4.4355E+12,药师帮,25,16463.26,0.83,09885.HK
2023/12/7,-16.3509,123.033,139.3839,2.89515949,4.64,835.36,4.39934E+12,药师帮,18,16345.89,-0.71,09885.HK
2023/12/8,33.6875,153.5849,119.8974,2.89852824,48.01,791.99,4.37633E+12,艾迪康控股,12.4,16334.37,-0.07,09860.HK
2023/12/11,55.9406,176.1236,120.183,2.9041223,70.7,769.3,4.35905E+12,金蝶国际,8.09,16201.49,-0.81,00268.HK
2023/12/12,-26.9767,121.0505,148.0272,2.90142463,-7.14,847.14,4.40464E+12,阅文集团,13.08,16374.5,1.07,00772.HK
2023/12/13,8.5496,115.1233,106.5737,2.90227959,22.72,817.28,4.34873E+12,再鼎医药,6.59,16228.75,-0.89,09688.HK
2023/12/14,-96.9823,101.3392,198.3215,2.89258136,-72.84,912.84,4.37743E+12,创科实业,9.97,16402.19,1.07,00669.HK
2023/12/15,-39.6309,121.7903,161.4212,2.88861827,-17.84,857.84,4.45024E+12,融创中国,16.3,16792.19,2.38,01918.HK
2023/12/18,117.4989,219.4349,101.936,2.90036816,125.77,714.23,4.39968E+12,东方甄选,21.9,16629.23,-0.97,01797.HK
2023/12/19,12.7351,127.2673,114.5322,2.90164167,27.7,812.3,4.35715E+12,JS环球生活,4.76,16505,-0.75,01691.HK
2023/12/20,-110.3895,77.592,187.9815,2.89060272,-85.74,925.74,4.36941E+12,药师帮,9.81,16613.81,0.66,09885.HK
2023/12/21,24.375,97.2334,72.8584,2.89304022,36.78,803.22,4.37756E+12,福莱特玻璃,8.03,16621.13,0.04,06865.HK
2023/12/22,-42.7718,236.8443,279.6161,2.88876304,-16.26,856.26,4.27532E+12,翰森制药,5.39,16340.41,-1.69,03692.HK
2023/12/27,12.423,170.4949,158.0719,2.89000534,32.03,807.97,4.34954E+12,南京熊猫电子股份,19.92,16624.84,1.74,00553.HK
2023/12/28,-19.652,155.922,175.574,2.88804014,3.22,836.78,4.45243E+12,中国中免,11.05,17043.53,2.52,01880.HK
2023/12/29,18.8119,116.6775,97.8656,2.88992133,33.22,806.78,4.47737E+12,联合能源集团,10.39,17047.39,0.02,00467.HK
2024/1/2,38.5363,145.004,106.4677,2.89377496,50.87,789.13,4.4317E+12,安德利果汁,9.99,16788.55,-1.52,02218.HK
2024/1/3,68.1625,163.8685,95.706,2.90059121,79.03,760.97,4.41775E+12,凯盛新能,5.87,16646.41,-0.85,01108.HK
2024/1/4,21.5052,113.368,91.8628,2.90274173,34.33,805.67,4.42262E+12,北控水务集团,6.04,16645.98,0,00371.HK
2024/1/5,16.0664,130.6767,114.6103,2.90434837,29.91,810.09,4.39886E+12,KLN,15.09,16535.33,-0.66,00636.HK
2024/1/8,-14.2947,122.6715,136.9662,2.9029189,1.73,838.27,4.32247E+12,南京熊猫电子股份,13.33,16224.45,-1.88,00553.HK
2024/1/9,-40.3598,102.0898,142.4496,2.89888292,-22.16,862.16,4.31557E+12,海信家电,8.52,16190.02,-0.21,00921.HK
2024/1/10,25.6941,127.5774,101.8833,2.90145233,38.85,801.15,4.29915E+12,特步国际,8.66,16097.28,-0.57,01368.HK
2024/1/11,-54.2498,109.0181,163.2679,2.89602735,-33.06,873.06,4.33517E+12,上美股份,17.59,16302.04,1.27,02145.HK
2024/1/12,14.6806,92.3078,77.6272,2.89749541,26.67,813.33,4.33101E+12,阅文集团,8.9,16244.58,-0.35,00772.HK
2024/1/15,42.2999,132.0548,89.7549,2.9017254,54.11,785.89,4.33455E+12,泉峰控股,9.36,16216.33,-0.17,02285.HK
2024/1/16,29.4487,121.8259,92.3772,2.90467027,41.57,798.43,4.26965E+12,心泰医疗,4.27,15865.92,-2.16,02291.HK
2024/1/17,59.3362,198.0418,138.7056,2.91060389,70.56,769.44,4.10701E+12,弘业期货,2.84,15276.9,-3.71,03678.HK
2024/1/18,5.8457,129.0901,123.2444,2.91118846,22.08,817.92,4.14019E+12,荣昌生物,10.49,15391.79,0.75,09995.HK
2024/1/19,10.3097,116.1482,105.8385,2.91221943,23.72,816.28,4.09624E+12,兖煤澳大利亚,4.48,15308.69,-0.54,03668.HK
2024/1/22,6.5617,155.0907,148.529,2.9128756,21.33,818.67,3.97972E+12,心泰医疗,3.09,14961.18,-2.27,02291.HK
2024/1/23,-53.1982,117.5929,170.7911,2.90755578,-32.74,872.74,4.07184E+12,商汤-W,9.64,15353.98,2.63,00020.HK
2024/1/24,19.8083,155.9838,136.1755,2.90953661,36.3,803.7,4.21904E+12,中国重汽,21.5,15899.87,3.56,03808.HK
2024/1/25,18.1674,187.8388,169.6714,2.91135335,38.61,801.39,4.31485E+12,中铝国际,78.4,16211.96,1.96,02068.HK
2024/1/26,53.2303,238.2419,185.0116,2.91667638,68.73,771.27,4.23807E+12,乐普生物-B,11,15952.23,-1.6,02157.HK
2024/1/29,-25.9604,140.4898,166.4502,2.91408034,-7.35,847.35,4.25474E+12,百威亚太,6.58,16077.24,0.78,01876.HK
2024/1/30,-8.6032,111.5849,120.1881,2.91322002,5.33,834.67,4.157E+12,浙江世宝,15.93,15703.45,-2.32,01057.HK
2024/1/31,-6.3205,125.4243,131.7448,2.91258797,8.59,831.41,4.09396E+12,中铝国际,7.34,15485.07,-1.39,02068.HK
2024/2/1,-13.4201,107.4614,120.8815,2.91124596,1.35,838.65,4.10417E+12,心动公司,14.8,15566.21,0.52,02400.HK
2024/2/2,-39.8656,125.6446,165.5102,2.9072594,-22.18,862.18,4.09584E+12,ASMPT,6.1,15533.56,-0.21,00522.HK
2024/2/5,39.0196,156.8951,117.8755,2.91116136,52.03,787.97,4.07177E+12,心动公司,10.51,15510.01,-0.15,02400.HK
2024/2/6,-68.8992,142.217,211.1162,2.90427144,-42.71,882.71,4.2253E+12,上美股份,18.56,16136.87,4.04,02145.HK
2024/2/7,23.5447,142.5896,119.0449,2.90662591,37.46,802.54,4.21204E+12,百胜中国,14.76,16081.89,-0.34,09987.HK
2024/2/8,45.9127,123.8926,77.9799,2.91121718,56.24,783.76,4.20538E+12,金辉控股,11.02,15878.07,-1.27,09993.HK
2024/2/19,42.6574,155.5861,112.9287,2.91548292,57.01,782.99,4.28653E+12,阜博集团,25.17,16155.61,-1.13,03738.HK
2024/2/20,34.7149,147.8157,113.1008,2.91895441,52.2,787.8,4.33329E+12,心动公司,16.91,16247.51,0.57,02400.HK
2024/2/21,10.8221,210.9015,200.0794,2.92003662,32.91,807.09,4.40227E+12,中铝国际,36.77,16503.1,1.57,02068.HK
2024/2/22,47.7682,182.7185,134.9503,2.92481344,69.92,770.08,4.49799E+12,中国中药,24.2,16742.95,1.45,00570.HK
2024/2/23,64.4499,194.1039,129.654,2.93125843,81.57,758.43,4.50128E+12,猫眼娱乐,13.36,16725.86,-0.1,01896.HK
2024/2/26,17.58,149.4132,131.8332,2.93301643,35.36,804.64,4.48578E+12,三一国际,14.16,16634.74,-0.54,00631.HK
2024/2/27,13.2915,180.9589,167.6674,2.93434558,37.1,802.9,4.53121E+12,理想汽车-W,25.45,16790.8,0.94,02015.HK
2024/2/28,14.0038,178.3412,164.3374,2.93574596,31.63,808.37,4.45075E+12,心泰医疗,11.31,16536.85,-1.51,02291.HK
2024/2/29,13.6788,158.1479,144.4691,2.93711384,32.93,807.07,4.46009E+12,信义光能,24.28,16511.44,-0.15,00968.HK
2024/3/1,33.3377,186.0564,152.7187,2.94044761,56.58,783.42,4.4959E+12,易鑫集团,13.79,16589.44,0.47,02858.HK
2024/3/4,36.6284,208.9816,172.3532,2.94411045,57.88,782.12,4.51047E+12,药明合联,24.87,16595.97,0.04,02268.HK
2024/3/5,59.2856,200.4156,141.13,2.95003901,75.46,764.54,4.42322E+12,优必选,8.34,16162.64,-2.61,09880.HK
2024/3/6,11.56,144.9203,133.3603,2.95119501,32.93,807.07,4.50297E+12,优必选,88.13,16438.09,1.7,09880.HK
2024/3/7,44.979,186.0186,141.0396,2.95569291,61.72,778.28,4.47039E+12,第四范式,27.97,16229.78,-1.27,06682.HK
2024/3/8,18.7794,163.6259,144.8465,2.95757085,37.96,802.04,4.5255E+12,微创机器人-B,16.01,16353.39,0.76,02252.HK
2024/3/11,30.0139,198.1047,168.0908,2.96057224,53.26,786.74,4.57457E+12,瑞浦兰钧,40.95,16587.57,1.43,00666.HK
2024/3/12,1.9488,256.8873,254.9385,2.96076712,31.4,808.6,4.68096E+12,名创优品,15.58,17093.5,3.05,09896.HK
2024/3/13,114.1906,278.2574,164.0668,2.97218618,129.85,710.15,4.69215E+12,科伦博泰生物-B,14.87,17082.11,-0.07,06990.HK
2024/3/14,26.0151,213.3171,187.302,2.97478769,46.53,793.47,4.67229E+12,裕元集团,33.49,16961.66,-0.71,00551.HK
2024/3/15,41.6623,206.1987,164.5364,2.97895392,63.05,776.95,4.62856E+12,FIT HON TENG,19.71,16720.89,-1.42,06088.HK
2024/3/18,29.3124,199.1769,169.8645,2.98188516,53.68,786.32,4.6684E+12,东风集团股份,17.3,16737.12,0.1,00489.HK
2024/3/19,69.2303,197.6535,128.4232,2.98880819,86.24,753.76,4.62267E+12,特步国际,9.03,16529.48,-1.24,01368.HK
2024/3/20,63.9615,180.1309,116.1694,2.99520434,81.29,758.71,4.64981E+12,时代天使,15.36,16543.07,0.08,06699.HK
2024/3/21,47.7204,223.1534,175.433,2.99997638,68.72,771.28,4.72528E+12,泡泡玛特,15.99,16863.1,1.93,09992.HK
2024/3/22,145.3839,306.5738,161.1899,3.01451477,161.48,678.52,4.64788E+12,贪玩,29.7,16499.47,-2.16,09890.HK
2024/3/25,-63.4373,181.447,244.8843,3.00817104,-34.77,874.77,4.65938E+12,中国宏桥,13.4,16473.64,-0.16,01378.HK
2024/3/26,45.2655,181.3476,136.0821,3.01269759,63.21,776.79,4.69889E+12,安德利果汁,13.87,16618.32,0.88,02218.HK
2024/3/27,65.634,194.1126,128.4786,3.01926099,81.45,758.55,4.66398E+12,海吉亚医疗,15.97,16392.84,-1.36,06078.HK
2024/3/28,38.0178,197.288,159.2702,3.02306277,59.12,780.88,4.71342E+12,优必选,17.57,16541.42,0.91,09880.HK
2024/4/2,36.9598,276.035,239.0752,3.02675875,63.61,776.39,4.82507E+12,TCL电子,26.15,16931.52,2.36,01070.HK
2024/4/3,51.2392,185.2389,133.9997,3.03188267,70.73,769.27,4.80499E+12,五矿资源,11.42,16725.1,-1.22,01208.HK
2024/4/8,47.4866,202.0084,154.5218,3.03663133,70.94,769.06,4.81222E+12,贪玩,27.85,16732.85,0.05,09890.HK
2024/4/9,27.3345,148.1711,120.8366,3.03936478,46.01,793.99,4.84377E+12,贪玩,27.39,16828.07,0.57,09890.HK
2024/4/10,23.2466,180.9204,157.6738,3.04168944,43.01,796.99,4.91913E+12,海丰国际,10.56,17139.17,1.85,01308.HK
2024/4/11,71.4991,194.7751,123.276,3.04883935,90.83,749.17,4.92705E+12,东方电气,8.99,17095.03,-0.26,01072.HK
2024/4/12,61.4499,195.4242,133.9743,3.05498434,77.05,762.95,4.85571E+12,招金矿业,6.56,16721.69,-2.18,01818.HK
2024/4/15,70.5423,199.0129,128.4706,3.06203857,88.27,751.73,4.85737E+12,金辉控股,11.16,16600.46,-0.72,09993.HK
2024/4/16,98.7733,244.3996,145.6263,3.0719159,114.41,725.59,4.77941E+12,沧港铁路,28.41,16248.97,-2.12,02169.HK
2024/4/17,11.4667,178.3356,166.8689,3.07306257,34.83,805.17,4.81503E+12,亿华通,17.38,16251.84,0.02,02402.HK
2024/4/18,66.3762,194.7015,128.3253,3.07970019,82.81,757.19,4.85339E+12,华宝国际,8.33,16410.47,0.98,00336.HK
2024/4/19,74.3153,201.1123,126.797,3.08713172,92.07,747.93,4.83737E+12,中铝国际,12.89,16224.14,-0.99,02068.HK
2024/4/22,29.0056,199.3449,170.3393,3.09003228,48.59,791.41,4.89329E+12,第四范式,10,16511.69,1.77,06682.HK
2024/4/23,23.3954,197.0115,173.6161,3.09237182,44.16,795.84,4.97328E+12,康诺亚-B,10.81,16828.93,1.92,02162.HK
2024/4/24,19.9488,220.7594,200.8106,3.0943667,43.61,796.39,5.08102E+12,商汤-W,31.15,17201.27,2.21,00020.HK
2024/4/25,18.802,195.5072,176.7052,3.0962469,40.83,799.17,5.10621E+12,新城发展,9.8,17284.54,0.48,01030.HK
2024/4/26,11.7368,276.7829,265.0461,3.09742058,42.37,797.63,5.21826E+12,商汤-W,43.37,17651.15,2.12,00020.HK
2024/4/29,27.5303,314.4553,286.925,3.10017361,58.67,781.33,5.24378E+12,融创中国,28.32,17746.91,0.54,01918.HK
2024/4/30,32.4939,220.225,187.7311,3.103423,55.85,784.15,5.25343E+12,君实生物,8.49,17763.03,0.09,01877.HK
2024/5/6,50.8604,365.5751,314.7147,3.10850904,83.27,756.73,5.43952E+12,信义玻璃,11.63,18578.3,0.55,00868.HK
2024/5/7,21.4174,212.2451,190.8277,3.11065078,47.11,792.89,5.42729E+12,三一国际,12.04,18479.37,-0.53,00631.HK
2024/5/8,17.9034,233.4895,215.5861,3.11244112,43.61,796.39,5.38195E+12,上美股份,6.56,18313.86,-0.9,02145.HK
2024/5/9,-41.7004,227.9311,269.6315,3.10827108,-7.44,847.44,5.47779E+12,再鼎医药,20.82,18537.81,1.22,09688.HK
2024/5/10,65.0519,410.861,345.8091,3.11477627,102.54,737.46,5.62188E+12,泉峰控股,19.47,18963.68,2.3,02285.HK
2024/5/13,88.0702,386.525,298.4548,3.12358329,118.89,721.11,5.65637E+12,中船防务,15.26,19115.06,0.8,00317.HK
2024/5/14,-1.1516,306.0935,307.2451,3.12346813,29.75,810.25,5.65367E+12,贪玩,18.32,19073.71,-0.22,09890.HK
2024/5/16,39.7252,429.3703,389.6451,3.12744065,77.6,762.4,5.76013E+12,万科企业,15.99,19376.53,1.59,02202.HK
2024/5/17,59.5682,408.005,348.4368,3.13339747,94.24,745.76,5.7904E+12,恒大物业,34.33,19553.61,0.91,06666.HK
2024/5/20,24.897,348.6493,323.7523,3.13588717,59.89,780.11,5.83659E+12,沧港铁路,16.48,19636.22,0.42,02169.HK
2024/5/21,4.7298,318.6196,313.8898,3.13636015,37,803,5.72701E+12,东岳集团,5.78,19220.62,-2.12,00189.HK
2024/5/22,16.5338,259.8977,243.3639,3.13801353,45.16,794.84,5.74439E+12,小鹏汽车-W,13.05,19195.6,-0.13,09868.HK
2024/5/23,35.1007,250.5434,215.4427,3.1415236,62.28,777.72,5.67383E+12,金辉控股,82.65,18868.71,-1.7,09993.HK
2024/5/24,25.1633,257.9758,232.8125,3.14403993,52.47,787.53,5.61115E+12,沧港铁路,13.04,18608.94,-1.38,02169.HK
2024/5/27,44.2491,272.2204,227.9713,3.14846484,73.38,766.62,5.70383E+12,联想控股,13.23,18827.35,1.17,03396.HK
2024/5/28,41.6593,215.6213,173.962,3.15263077,63.61,776.39,5.70835E+12,阿里健康,10.1,18821.16,-0.03,00241.HK
2024/5/29,67.742,229.005,161.263,3.15940497,87.54,752.46,5.64137E+12,沧港铁路,7.34,18477.01,-1.83,02169.HK
2024/5/30,44.0148,236.7082,192.6934,3.16380645,65.78,774.22,5.57506E+12,第四范式,11.48,18230.19,-1.34,06682.HK
2024/5/31,99.0515,273.1262,174.0747,3.1737116,120.41,719.59,5.56093E+12,康方生物,37.5,18079.61,-0.83,09926.HK
2024/6/3,34.0003,237.0064,203.0061,3.17711163,57.84,782.16,5.65502E+12,复星国际,13.01,18403.04,1.79,00656.HK
2024/6/4,88.235,269.5109,181.2759,3.18593513,111.24,728.76,5.69588E+12,金辉控股,20.96,18444.11,0.22,09993.HK
2024/6/5,77.3746,248.8497,171.4751,3.19367259,96.51,743.49,5.66472E+12,百济神州,6.19,18424.96,-0.1,06160.HK
2024/6/6,36.6844,223.7885,187.1041,3.19734103,60.82,779.18,5.705E+12,FIT HON TENG,18.26,18476.8,0.28,06088.HK
2024/6/7,36.0727,226.5462,190.4735,3.2009483,60.47,779.53,5.71691E+12,中广核新能源,11.44,18366.95,-0.59,01811.HK
2024/6/11,102.8106,280.2043,177.3937,3.21122936,123.67,716.33,5.63812E+12,心泰医疗,14.39,18176.34,-1.04,02291.HK
2024/6/12,68.717,231.321,162.604,3.21810106,90.16,749.84,5.62151E+12,药明生物,14.21,17937.84,-1.31,02269.HK
2024/6/13,39.9781,188.5347,148.5566,3.22209887,60.58,779.42,5.67922E+12,丘钛科技,10.93,18112.63,0.97,01478.HK
2024/6/14,58.0728,241.573,183.5002,3.22790615,80.42,759.58,5.67937E+12,友宝在线,11.94,17941.78,-0.94,02429.HK
2024/6/17,37.7983,196.8093,159.011,3.23168598,59.46,780.54,5.65806E+12,BRILLIANCE CHI,18.79,17936.12,-0.03,01114.HK
2024/6/18,58.6131,193.7406,135.1275,3.23754729,79.79,760.21,5.6819E+12,FIT HON TENG,16.55,17915.55,-0.11,06088.HK
2024/6/19,23.6828,225.5752,201.8924,3.23991557,52.22,787.78,5.83952E+12,友宝在线,28.24,18430.39,2.87,02429.HK
2024/6/20,75.3046,245.6535,170.3489,3.24744603,94.77,745.23,5.84051E+12,华润建材科技,7.46,18335.32,-0.52,01313.HK
2024/6/21,45.7828,185.4772,139.6944,3.25202431,65.49,774.51,5.75582E+12,恒大物业,5.71,18028.52,-1.67,06666.HK
2024/6/24,-21.1907,177.2665,198.4572,3.24990524,3.49,836.51,5.74646E+12,美的置业,69.87,18027.71,0,03990.HK
2024/6/25,3.2317,159.7581,156.5264,3.25022841,23.94,816.06,5.774E+12,联合能源集团,10.67,18072.9,0.25,00467.HK
2024/6/26,38.0855,175.9149,137.8294,3.25403696,58.65,781.35,5.76648E+12,中国旺旺,11.11,18089.93,0.09,00151.HK
2024/6/27,36.5877,204.4649,167.8772,3.25769573,56.01,783.99,5.64352E+12,ASMPT,5.8,17716.47,-2.06,00522.HK
2024/6/28,36.6231,184.9021,148.279,3.26135804,55.77,784.23,5.68595E+12,FIT HON TENG,12.3,17718.61,0.01,06088.HK
2024/7/2,59.5253,245.3156,185.7903,3.26731057,81.48,758.52,5.72805E+12,时代天使,8.37,17769.14,0.29,06699.HK
2024/7/3,36.4263,212.4995,176.0732,3.2709532,60.54,779.46,5.79528E+12,商汤-W,17.39,17978.57,1.18,00020.HK
2024/7/4,9.4542,175.7473,166.2931,3.27189862,32.97,807.03,5.80709E+12,友宝在线,17.77,18028.28,0.28,02429.HK
2024/7/5,3.5011,166.4423,162.9412,3.27224873,24.32,815.68,5.75213E+12,乐普生物-B,10.8,17799.61,-1.27,02157.HK
2024/7/8,21.7533,158.4887,136.7354,3.27442406,42.02,797.98,5.67081E+12,伟禄集团,4.81,17524.06,-1.55,01196.HK
2024/7/9,36.507,174.3085,137.8015,3.27807476,56.89,783.11,5.67474E+12,FIT HON TENG,21.31,17523.23,0,06088.HK
2024/7/10,8.6482,168.3477,159.6995,3.27893958,28.74,811.26,5.61316E+12,耐世特,5.74,17471.67,-0.29,01316.HK
2024/7/11,4.7373,161.0874,156.3501,3.27941331,27.88,812.12,5.71565E+12,丘钛科技,24.13,17832.33,2.06,01478.HK
2024/7/12,1.7111,201.8519,200.1408,3.27958442,27.27,812.73,5.81095E+12,新城发展,9.35,18293.38,2.59,01030.HK
2024/7/15,48.7097,169.5269,120.8172,3.28445539,65.3,774.7,5.74737E+12,金斯瑞生物科技,25.4,18015.94,-1.52,01548.HK
2024/7/16,61.2625,194.5813,133.3188,3.29058164,80.61,759.39,5.68331E+12,舜宇光学科技,6.95,17727.98,-1.6,02382.HK
2024/7/17,-3.1622,209.1067,212.2689,3.29026542,22.78,817.22,5.62521E+12,平安好医生,9.62,17739.41,0.06,01833.HK
2024/7/18,23.9644,150.9462,126.9818,3.29266186,44.63,795.37,5.66185E+12,农夫山泉,6.48,17778.41,0.22,09633.HK
2024/7/19,61.2351,217.3722,156.1371,3.29878537,81.7,758.3,5.54724E+12,泡泡玛特,10.49,17417.68,-2.03,09992.HK
2024/7/22,36.9169,180.8731,143.9562,3.30247706,60.27,779.73,5.61855E+12,心动公司,10.61,17635.88,1.25,02400.HK
2024/7/23,0.9427,144.1677,143.225,3.30257133,20.11,819.89,5.57196E+12,巨星传奇,4.17,17469.36,-0.94,06683.HK
2024/7/24,-0.7584,143.1762,143.9346,3.30249549,20.43,819.57,5.55197E+12,微创脑科学,7.44,17311.05,-0.91,02172.HK
2024/7/25,-46.6048,167.2217,213.8265,3.29783501,-19.99,859.99,5.43277E+12,联合能源集团,10.45,17004.97,-1.77,00467.HK
2024/7/26,87.7342,223.408,135.6738,3.30660843,102.72,737.28,5.43856E+12,中国重汽,18.06,17021.31,0.1,03808.HK
2024/7/29,7.4543,130.2752,122.8209,3.30735386,24.88,815.12,5.48188E+12,大众公用,57.03,17238.34,1.28,01635.HK
2024/7/30,-3.4084,142.8565,146.2649,3.30701302,16.94,823.06,5.40599E+12,速腾聚创,16.36,17002.91,-1.37,02498.HK
2024/7/31,22.911,204.8564,181.9454,3.30930412,49.21,790.79,5.53966E+12,弘业期货,57.98,17344.6,2.01,03678.HK
